source_file,id,parent_id,training_id,author,title,source_kind,chunk_index,chunk_count,original_char_len,char_len,sentence_count,form,fine_form,split,author_split,abnormal_symbols_removed,cleaned_text,drop_reason
poet.tang.30000.json,3e0c08a0-faf0-483e-a682-b5e8f4b82d38,3e0c08a0-faf0-483e-a682-b5e8f4b82d38,3e0c08a0-faf0-483e-a682-b5e8f4b82d38#0,趙嘏,送盧緘歸揚州,original,0,1,56,56,8,七言,七言律诗,train,train,,曾向雷塘寄掩扉，荀家灯火有余辉。关河日暮望空极，杨柳渡头人独归。隋苑荒台风褭褭，灞陵残雨梦依依。今年春色还相悮，为我江边谢钓矶,duplicate
poet.tang.30000.json,5a123f5b-5525-4a18-9487-8a556d84ae55,5a123f5b-5525-4a18-9487-8a556d84ae55,5a123f5b-5525-4a18-9487-8a556d84ae55#0,趙嘏,送剡客,original,0,1,56,56,8,七言,七言律诗,valid,train,,两重江外片帆斜，数里林塘遶一家。门掩右军余水石，路横诸谢旧烟霞。扁舟几处逢溪雪，长笛何人怨柳花。若到天台洞阳观，葛洪丹井在云涯,duplicate
poet.tang.30000.json,b9ab718a-6cf2-4b9e-a6d7-8e6f79254e26,b9ab718a-6cf2-4b9e-a6d7-8e6f79254e26,b9ab718a-6cf2-4b9e-a6d7-8e6f79254e26#0,趙嘏,送沈單作尉江都,original,0,1,56,56,8,七言,七言律诗,train,train,,炀帝都城春水边，笙歌夜上木兰船。三千宫女自涂地，十万人家如洞天。焰焰花枝官舍晚，重重云影寺墙连。少年作尉须矜慎，莫向楼前坠马鞭,duplicate
poet.tang.30000.json,39e35ec5-7dfb-458b-81d4-0c4efb54706c,39e35ec5-7dfb-458b-81d4-0c4efb54706c,39e35ec5-7dfb-458b-81d4-0c4efb54706c#0,趙嘏,送李蘊赴鄭州因獻盧郎中俶,original,0,1,56,56,8,七言,七言律诗,test,train,,仆射陂西想到时，满川晴色见旌旗。马融闲卧笛声远，王粲醉吟楼影移。几日赋诗秋水寺，经年草诏白云司。唯君此去人多羡，却是恩深自不知,duplicate
poet.tang.30000.json,26a53744-e898-418d-9766-7156ec45c03a,26a53744-e898-418d-9766-7156ec45c03a,26a53744-e898-418d-9766-7156ec45c03a#0,趙嘏,送薛耽先輩歸謁漢南,original,0,1,56,56,8,七言,七言律诗,train,train,,云绕千峰驿路长，谢家联句待檀郎。手持碧落新攀桂，月在东轩旧选床。几日旌幢延骏马，到时冰玉动华堂。孔门多少风流处，不遣颜回识醉乡,duplicate
poet.tang.30000.json,e1064aa9-4b66-4a1a-9f95-8675b1141fb7,e1064aa9-4b66-4a1a-9f95-8675b1141fb7,e1064aa9-4b66-4a1a-9f95-8675b1141fb7#0,趙嘏,寒塘,original,0,1,20,20,4,五言,五言绝句,train,train,,晓发梳临水，寒塘坐见秋。乡心正无限，一雁度南楼,duplicate
poet.tang.30000.json,91e694bc-0a6a-4b8c-8d0a-c1c723a78000,91e694bc-0a6a-4b8c-8d0a-c1c723a78000,91e694bc-0a6a-4b8c-8d0a-c1c723a78000#0,趙嘏,將發循州社日于所居館宴送,original,0,1,28,28,4,七言,七言绝句,train,train,,浪花如雪叠江风，社过高秋万恨中。明日便随江燕去，依依俱是故巢空,duplicate
poet.tang.30000.json,b2a989d3-4a9d-488e-8050-fcee599678e0,b2a989d3-4a9d-488e-8050-fcee599678e0,b2a989d3-4a9d-488e-8050-fcee599678e0#0,馬戴,雀臺怨,original,0,1,40,40,8,五言,五言律诗,train,train,,魏宫歌舞地，蝶戏鸟还鸣。玉座人难到，铜台雨滴平。西陵树不见，漳浦草空生。万恨尽埋此，徒悬千载名,duplicate
poet.tang.30000.json,3fe31d82-d0ed-48cf-9bf2-c9a601bffd4c,3fe31d82-d0ed-48cf-9bf2-c9a601bffd4c,3fe31d82-d0ed-48cf-9bf2-c9a601bffd4c#0,馬戴,題鏡湖野老所居,original,0,1,40,40,8,五言,五言律诗,train,train,,湖里寻君去，樵风往返吹。树喧巢鸟出，路细葑田移。沤苎成鱼网，枯根是酒巵。老年唯自适，生事任群儿,duplicate
poet.tang.30000.json,ebcd3d59-79c6-4ad3-8dad-4d26c961bd2a,ebcd3d59-79c6-4ad3-8dad-4d26c961bd2a,ebcd3d59-79c6-4ad3-8dad-4d26c961bd2a#0,馬戴,題女道士居,original,0,1,40,40,8,五言,五言律诗,train,train,,不饵住云溪，休丹罢药畦。杏花虚结子，石髓任成泥。扫地青牛卧，栽松白鹤栖。共知仙女丽，莫是阮郎妻,duplicate
poet.tang.30000.json,f0f5452c-5d30-49e3-b28e-4c9d5cb4e6a1,f0f5452c-5d30-49e3-b28e-4c9d5cb4e6a1,f0f5452c-5d30-49e3-b28e-4c9d5cb4e6a1#0,馬戴,送王道士,original,0,1,40,40,8,五言,五言律诗,train,train,,真人俄整舃，双鹤屡飞翔。恐入壶中住，须传肘后方。霓裳云气润，石径术苗香。一去何时见，仙家日月长,duplicate
poet.tang.30000.json,43db82d6-e467-4b63-91a9-9939bee76503,43db82d6-e467-4b63-91a9-9939bee76503,43db82d6-e467-4b63-91a9-9939bee76503#0,馬戴,題章野人山居,original,0,1,56,56,8,七言,七言律诗,train,train,,带郭茅亭诗兴饶，回看一曲倚危桥。门前山色能深浅，壁上湖光自动摇。闲花散落填书帙，戏鸟低飞碍柳条。向此隐来经几载，如今已是汉家朝,duplicate
poet.tang.30000.json,266e348a-964f-46f7-8c49-cef4ffa6b79c,266e348a-964f-46f7-8c49-cef4ffa6b79c,266e348a-964f-46f7-8c49-cef4ffa6b79c#0,馬戴,秋日送僧志幽歸山寺,original,0,1,28,28,4,七言,七言绝句,train,train,,禅室绳床在翠微，松间荷笠一僧归。磬声寂历宜秋夜，手冷灯前自衲衣,duplicate
poet.tang.30000.json,c72a9af5-ed08-4627-bf20-9ee339648f41,c72a9af5-ed08-4627-bf20-9ee339648f41,c72a9af5-ed08-4627-bf20-9ee339648f41#0,薛能,昇平詞十首 七,original,0,1,40,40,8,五言,五言律诗,train,train,,品物尽昭苏，神功复帝谟。他时应有寿，当代且无虞。赐历通遐俗，移关入半胡。鹪鹩一何幸，于此寄微躯,duplicate
poet.tang.30000.json,d4063565-5be6-46b8-ab58-3d6802921d6e,d4063565-5be6-46b8-ab58-3d6802921d6e,d4063565-5be6-46b8-ab58-3d6802921d6e#0,薛能,昇平詞十首 八,original,0,1,40,40,8,五言,五言律诗,train,train,,无战复无私，尧时即此时。焚香临极早，待月卷帘迟。端拱乾坤内，何言黈纩垂。君看圣明验，只此是神龟,duplicate
poet.tang.31000.json,2a973802-1f1d-470d-a281-14ac37174dcb,2a973802-1f1d-470d-a281-14ac37174dcb,2a973802-1f1d-470d-a281-14ac37174dcb#0,薛能,柘枝詞三首 一,original,0,1,30,30,6,五言,五言其他,train,train,,同营三十万，震鼓伐西羌。战血黏秋草，征尘搅夕阳。归来人不识，帝里独戎装,duplicate
poet.tang.31000.json,ebeac82d-2c4b-41cc-86d3-fabb837b7a1a,ebeac82d-2c4b-41cc-86d3-fabb837b7a1a,ebeac82d-2c4b-41cc-86d3-fabb837b7a1a#0,薛能,柘枝詞三首 二,original,0,1,30,30,6,五言,五言其他,train,train,,悬军征拓羯，内地隔萧关。日色昆仑上，风声朔漠间。何当千万骑，飒飒贰师还,duplicate
poet.tang.31000.json,f65c9bb3-c5b1-41a1-8afa-095fd56273ff,f65c9bb3-c5b1-41a1-8afa-095fd56273ff,f65c9bb3-c5b1-41a1-8afa-095fd56273ff#0,薛能,銅雀臺,original,0,1,28,28,4,七言,七言绝句,train,train,,魏帝当时铜雀台，黄花深映棘丛开。人生富贵须回首，此地岂无歌舞来,duplicate
poet.tang.31000.json,238ce639-9299-4622-bd67-0d04c262d0e9,238ce639-9299-4622-bd67-0d04c262d0e9,238ce639-9299-4622-bd67-0d04c262d0e9#0,薛能,折楊柳十首 一,original,0,1,28,28,4,七言,七言绝句,train,train,,华清高树出离宫，南陌柔条带暖风。谁见轻阴是良夜，瀑泉声畔月明中,duplicate
poet.tang.31000.json,bf850a3b-d6cd-47cf-ad7c-44cfb11e4e1f,bf850a3b-d6cd-47cf-ad7c-44cfb11e4e1f,bf850a3b-d6cd-47cf-ad7c-44cfb11e4e1f#0,薛能,折楊柳十首 二,original,0,1,28,28,4,七言,七言绝句,train,train,,洛桥晴影覆江船，羌笛秋声湿塞烟。闲想习池公宴罢，水蒲风絮夕阳天,duplicate
poet.tang.31000.json,26102866-ae6f-4417-9598-8a750edf7358,26102866-ae6f-4417-9598-8a750edf7358,26102866-ae6f-4417-9598-8a750edf7358#0,薛能,折楊柳十首 三,original,0,1,28,28,4,七言,七言绝句,test,train,,嫩绿轻悬似缀旒，路人遥见隔宫楼。谁能更近丹墀种，解播皇风入九州,duplicate
poet.tang.31000.json,5e9e2b6e-ed06-4638-98d3-fdd58a2c644f,5e9e2b6e-ed06-4638-98d3-fdd58a2c644f,5e9e2b6e-ed06-4638-98d3-fdd58a2c644f#0,薛能,折楊柳十首 五,original,0,1,28,28,4,七言,七言绝句,test,train,,潭上江边袅袅垂，日高风静絮相随。青楼一树无人见，正是女郎眠觉时,duplicate
poet.tang.31000.json,17d4275a-2094-43f6-8589-9e91ef5dffa1,17d4275a-2094-43f6-8589-9e91ef5dffa1,17d4275a-2094-43f6-8589-9e91ef5dffa1#0,薛能,折楊柳十首 六,original,0,1,28,28,4,七言,七言绝句,train,train,,汴水高悬百万条，风清两岸一时摇。隋家力尽虚栽得，无限春风属圣朝,duplicate
poet.tang.31000.json,0dff19f9-273e-4a86-9726-78a9bcbf7d61,0dff19f9-273e-4a86-9726-78a9bcbf7d61,0dff19f9-273e-4a86-9726-78a9bcbf7d61#0,薛能,折楊柳十首 九,original,0,1,28,28,4,七言,七言绝句,valid,train,,众木犹寒独早青，御沟桥畔曲江亭。陶家旧日应如此，一院春条绿遶厅,duplicate
poet.tang.31000.json,367a4b38-14dc-4aed-a725-b70643c2178d,367a4b38-14dc-4aed-a725-b70643c2178d,367a4b38-14dc-4aed-a725-b70643c2178d#0,薛能,折楊柳十首 十,original,0,1,28,28,4,七言,七言绝句,train,train,,帐偃缨垂细复繁，令人心想石家园。风条月影皆堪重，何事侯门爱树萱,duplicate
poet.tang.31000.json,61eb84d3-ed42-49ad-8f2c-458ea6119127,61eb84d3-ed42-49ad-8f2c-458ea6119127,61eb84d3-ed42-49ad-8f2c-458ea6119127#0,薛能,柳枝四首 二,original,0,1,28,28,4,七言,七言绝句,train,train,,高出军营远映桥，贼兵曾斫火曾烧。风流性在终难改，依旧春来万万条,duplicate
poet.tang.31000.json,4e577b8d-1c61-4ea9-9e05-345a3b818883,4e577b8d-1c61-4ea9-9e05-345a3b818883,4e577b8d-1c61-4ea9-9e05-345a3b818883#0,薛能,柳枝詞五首 一,original,0,1,28,28,4,七言,七言绝句,train,train,,朝阳晴照绿杨烟，一别通波十七年。应有旧枝无处觅，万株风里卓旌旃,duplicate
poet.tang.31000.json,6e927224-95d1-410e-bd95-6857f9eb769b,6e927224-95d1-410e-bd95-6857f9eb769b,6e927224-95d1-410e-bd95-6857f9eb769b#0,薛能,柳枝詞五首 三,original,0,1,28,28,4,七言,七言绝句,train,train,,暖梳簪朵事登楼，因挂垂杨立地愁。牵断绿丝攀不得，半空悬著玉搔头,duplicate
poet.tang.31000.json,3f41fea8-3ed2-4a59-8e78-369a42861066,3f41fea8-3ed2-4a59-8e78-369a42861066,3f41fea8-3ed2-4a59-8e78-369a42861066#0,薛能,柳枝詞五首 四,original,0,1,28,28,4,七言,七言绝句,train,train,,西园高树后庭根，处处寻芳有折痕。终忆旧游桃叶舍，一株斜映竹篱门,duplicate
poet.tang.31000.json,ce56f58c-a66c-4b15-8e1a-ec7bcd90e80a,ce56f58c-a66c-4b15-8e1a-ec7bcd90e80a,ce56f58c-a66c-4b15-8e1a-ec7bcd90e80a#0,薛能,柳枝詞五首 五,original,0,1,28,28,4,七言,七言绝句,test,train,,刘白苏台总近时，当初章句是谁推。纤腰舞尽春杨柳，未有侬家一首诗,duplicate
poet.tang.31000.json,2def3636-f6a8-4cbd-8eec-49e944e6b24e,2def3636-f6a8-4cbd-8eec-49e944e6b24e,2def3636-f6a8-4cbd-8eec-49e944e6b24e#0,夏侯孜,享太廟樂章,original,0,1,32,32,8,其他,其他,train,train,,于铄令主，圣祚重昌。兴起教义，申明典章。俗尚素朴，人皆乐康。积德可报，流庆无疆,duplicate
poet.tang.31000.json,a9fec98a-86b3-44aa-b82b-5d35f02506ec,a9fec98a-86b3-44aa-b82b-5d35f02506ec,a9fec98a-86b3-44aa-b82b-5d35f02506ec#0,韓琮,楊柳枝,original,0,1,28,28,4,七言,七言绝句,valid,train,,梁苑隋堤事已空，万条犹舞旧春风。那堪更想千年后，谁见杨花入汉宫,duplicate
poet.tang.31000.json,a078f0f6-b0fb-4c20-aafd-48b239bbf0c2,a078f0f6-b0fb-4c20-aafd-48b239bbf0c2,a078f0f6-b0fb-4c20-aafd-48b239bbf0c2#0,韋蟾,贈商山僧,original,0,1,28,28,4,七言,七言绝句,train,train,,商岭东西路欲分，两间茅屋一溪云。师言耳重知师意，人是人非不欲闻,duplicate
poet.tang.31000.json,8d649c2c-c094-491a-90be-53512bd5ef1d,8d649c2c-c094-491a-90be-53512bd5ef1d,8d649c2c-c094-491a-90be-53512bd5ef1d#0,崔櫓,三月晦日送客,original,0,1,20,20,4,五言,五言绝句,valid,train,,野酌乱无巡，送君兼送春。明年春色至，莫作未归人,duplicate
poet.tang.32000.json,45f99d63-b306-40c3-8d4a-cf71c7057e51,45f99d63-b306-40c3-8d4a-cf71c7057e51,45f99d63-b306-40c3-8d4a-cf71c7057e51#0,賈島,壯士吟,original,0,1,20,20,4,五言,五言绝句,train,train,,壮士不曾悲，悲即无回期。如何易水上，未歌先泪垂,duplicate
poet.tang.32000.json,4f6575cc-12cc-4986-8bfc-5cedac7bb68f,4f6575cc-12cc-4986-8bfc-5cedac7bb68f,4f6575cc-12cc-4986-8bfc-5cedac7bb68f#0,賈島,尋隱者不遇,original,0,1,20,20,4,五言,五言绝句,train,train,,松下问童子，言师采药去。只在此山中，云深不知处,duplicate
poet.tang.32000.json,da0c9f4e-4db4-404d-8d98-b415cf93dcad,da0c9f4e-4db4-404d-8d98-b415cf93dcad,da0c9f4e-4db4-404d-8d98-b415cf93dcad#0,溫庭筠,達摩支曲,original,0,1,87,87,12,其他,其他,train,train,,捣麝成尘香不灭，拗莲作寸丝难绝。红泪文姬洛水春，白头苏武天山雪。君不见无愁高纬花漫漫，漳浦宴余清露寒。一旦臣僚共囚虏，欲吹羌管先汍澜。旧臣头鬓霜华早，可惜雄心醉中老。万古春归梦不归，邺城风雨连天草,duplicate
poet.tang.32000.json,f7a0d6a9-c4fe-4f42-80ad-9ec2c2a0522f,f7a0d6a9-c4fe-4f42-80ad-9ec2c2a0522f,f7a0d6a9-c4fe-4f42-80ad-9ec2c2a0522f#2,溫庭筠,春江花月夜詞,long_poem_chunk,2,2,140,28,4,七言,七言绝句,train,train,,四方倾动烟尘起，犹在浓香梦魂里。后主荒宫有晓莺，飞来只隔西江水,duplicate_chunk
poet.tang.32000.json,654a58d7-6cfc-4435-a218-f733476a3e58,654a58d7-6cfc-4435-a218-f733476a3e58,654a58d7-6cfc-4435-a218-f733476a3e58#0,溫庭筠,楊柳八首 五,original,0,1,28,28,4,七言,七言绝句,test,train,,馆娃宫外邺城西，远映征帆近拂堤。系得王孙归意切，不关春草绿萋萋,duplicate
poet.tang.32000.json,5d777d8e-a869-415a-b8d3-b74b98b5288a,5d777d8e-a869-415a-b8d3-b74b98b5288a,5d777d8e-a869-415a-b8d3-b74b98b5288a#0,溫庭筠,楊柳八首 八,original,0,1,28,28,4,七言,七言绝句,train,train,,织锦机边莺语频，停梭垂泪忆征人。塞门三月犹萧索，纵有垂杨未觉春,duplicate
poet.tang.32000.json,58b20ce9-14eb-44a2-b124-1ec78cd4302a,58b20ce9-14eb-44a2-b124-1ec78cd4302a,58b20ce9-14eb-44a2-b124-1ec78cd4302a#0,劉駕,賈客詞,original,0,1,60,60,12,五言,五言长篇/排律,train,test,,贾客灯下起，犹言发已迟。高山有疾路，暗行终不疑。寇盗伏其路，猛兽来相追。金玉四散去，空囊委路岐。扬州有大宅，白骨无地归。少妇当此日，对镜弄花枝,duplicate
poet.tang.32000.json,ceac9e2b-a485-4fc0-aa13-b8688eab8e83,ceac9e2b-a485-4fc0-aa13-b8688eab8e83,ceac9e2b-a485-4fc0-aa13-b8688eab8e83#0,李頻,秦原早望,original,0,1,40,40,8,五言,五言律诗,train,valid,,一忝乡书荐，长安未得回。年光逐渭水，春色上秦台。燕掠平芜去，人冲细雨来。东风生故里，又过几花开,duplicate
poet.tang.33000.json,e9d06ed5-b9e1-4e17-b2c8-b73a39f2df69,e9d06ed5-b9e1-4e17-b2c8-b73a39f2df69,e9d06ed5-b9e1-4e17-b2c8-b73a39f2df69#0,高湘,句,original,0,1,7,7,1,七言,七言其他,valid,valid,,惟有高州是当家,too_short
poet.tang.33000.json,48806f66-7d46-4345-902a-33d66a2d5b6c,48806f66-7d46-4345-902a-33d66a2d5b6c,48806f66-7d46-4345-902a-33d66a2d5b6c#0,于濆,古別離 一,original,0,1,60,60,12,五言,五言长篇/排律,train,train,,入室少情意，出门多路岐。黄鹤有归日，荡子无还时。人谁无分命，妾身何太奇。君为东南风，妾作西北枝。青楼邻里妇，终年画长眉。自倚对良匹，笑妾空罗帏,duplicate
poet.tang.33000.json,535ec7d2-ea81-4944-9f6d-a2614bfb8f05,535ec7d2-ea81-4944-9f6d-a2614bfb8f05,535ec7d2-ea81-4944-9f6d-a2614bfb8f05#0,于濆,古別離 二,original,0,1,40,40,8,五言,五言律诗,train,train,,郎本东家儿，妾本西家女。对门中道间，终谓无离阻。岂知中道间，遣作空闺主。自是爱封侯，非关备胡虏,duplicate
poet.tang.33000.json,a0d2dfaf-a7b1-4326-a49e-825250bcae08,a0d2dfaf-a7b1-4326-a49e-825250bcae08,a0d2dfaf-a7b1-4326-a49e-825250bcae08#0,于濆,宮怨,original,0,1,100,100,20,五言,五言长篇/排律,valid,train,,妾家望江口，少年家财厚。临江起珠楼，不卖文君酒。当年乐贞独，巢燕时为友。父兄未许人，畏妾事姑舅。西墙邻宋玉，窥见妾眉宇。一旦及天聪，恩光生户牖。谓言入汉宫，富贵可长久。君王纵有情，不奈陈皇后。谁怜颊似桃，孰知腰胜柳。今日在长门，从来不如丑,duplicate
poet.tang.33000.json,944c059c-6ca6-4727-aab7-28b715aa7c87,944c059c-6ca6-4727-aab7-28b715aa7c87,944c059c-6ca6-4727-aab7-28b715aa7c87#0,武瓘,勸酒,original,0,1,20,20,4,五言,五言绝句,train,train,,劝君金屈巵，满酌不须辞。花发多风雨，人生足别离,duplicate
poet.tang.33000.json,a9627a6d-5265-4cf8-a922-6f169581eb4f,a9627a6d-5265-4cf8-a922-6f169581eb4f,a9627a6d-5265-4cf8-a922-6f169581eb4f#0,李昌符,送人出塞,original,0,1,40,40,8,五言,五言律诗,train,train,,北风吹雨雪，举目已凄凄。战鬼秋频哭，征鸿夜不栖。沙平关路直，碛广郡楼低。此去非东鲁，人多事鼓鼙,duplicate
poet.tang.33000.json,1ab1b2a9-85c9-4e20-b5b5-849400524d83,1ab1b2a9-85c9-4e20-b5b5-849400524d83,1ab1b2a9-85c9-4e20-b5b5-849400524d83#0,李昌符,晚夏逢友人,original,0,1,40,40,8,五言,五言律诗,train,train,,一别同袍友，相思已十年。长安多在客，久病忽闻蝉。骤雨才沾地，阴云不徧天。微凉堪话旧，移榻晚风前,duplicate
poet.tang.33000.json,2fe8280e-4730-47d2-9b17-9efcf72f81fd,2fe8280e-4730-47d2-9b17-9efcf72f81fd,2fe8280e-4730-47d2-9b17-9efcf72f81fd#0,李昌符,行思,original,0,1,40,40,8,五言,五言律诗,train,train,,千里岂云去，欲归如路穷。人间无暇日，马上又秋风。破月衔高岳，流星拂晓空。此时皆在梦，行色独怱怱,duplicate
poet.tang.33000.json,4c302ddc-a33c-4d46-80fd-09fb31a48be9,4c302ddc-a33c-4d46-80fd-09fb31a48be9,4c302ddc-a33c-4d46-80fd-09fb31a48be9#0,李昌符,感懷題從舅宅,original,0,1,40,40,8,五言,五言律诗,test,train,,郗家庭树下，几度醉春风。今日花还发，当时事不同。流言应未息，直道竟难通。徒遣相思者，悲歌向暮空,duplicate
poet.tang.34000.json,04217a87-def6-4d3b-ade5-82d67c8ff185,04217a87-def6-4d3b-ade5-82d67c8ff185,04217a87-def6-4d3b-ade5-82d67c8ff185#0,陸龜蒙,鳴雁行,original,0,1,30,30,6,五言,五言其他,train,train,,朔风动地来，吹起沙上声。闺中有边思，玉筯此时横。莫怕儿女恨，主人烹不鸣,duplicate
poet.tang.34000.json,c56db3b4-dc7f-4e8c-962b-954bb76e6954,c56db3b4-dc7f-4e8c-962b-954bb76e6954,c56db3b4-dc7f-4e8c-962b-954bb76e6954#0,陸龜蒙,人日代客子,original,0,1,20,20,4,五言,五言绝句,valid,train,,人日兼春日，长怀复短怀。遥知双彩胜，并在一金钗,duplicate
poet.tang.34000.json,b4e56461-deab-4929-8e27-4f47d96c7c4c,b4e56461-deab-4929-8e27-4f47d96c7c4c,b4e56461-deab-4929-8e27-4f47d96c7c4c#0,陸龜蒙,大子夜歌二首 一,original,0,1,20,20,4,五言,五言绝句,train,train,,歌谣数百种，子夜最可怜。慷慨吐清音，明转出天然,duplicate
poet.tang.34000.json,8d49f730-87b9-48b4-b9bc-7c621678e0cd,8d49f730-87b9-48b4-b9bc-7c621678e0cd,8d49f730-87b9-48b4-b9bc-7c621678e0cd#0,陸龜蒙,大子夜歌二首 二,original,0,1,20,20,4,五言,五言绝句,train,train,,丝竹发歌响，假器扬清音。不知歌谣妙，声势出口心,duplicate
poet.tang.34000.json,53c98398-c0a0-4aa9-b8d5-4b90a5829691,53c98398-c0a0-4aa9-b8d5-4b90a5829691,53c98398-c0a0-4aa9-b8d5-4b90a5829691#0,陸龜蒙,子夜警歌二首 二,original,0,1,20,20,4,五言,五言绝句,valid,train,,恃爱如欲进，含羞出不前。朱口发艳歌，玉指弄娇弦,duplicate
poet.tang.34000.json,df8ced00-ce5f-42dd-a6a6-a0b50f2ce120,df8ced00-ce5f-42dd-a6a6-a0b50f2ce120,df8ced00-ce5f-42dd-a6a6-a0b50f2ce120#0,陸龜蒙,江南曲五首 二,original,0,1,20,20,4,五言,五言绝句,valid,train,,鱼戏莲叶东，初霞射红尾。傍临谢山侧，恰值清风起,duplicate
poet.tang.34000.json,c0371cfd-d737-4403-bb5c-34ba53cbbaa1,c0371cfd-d737-4403-bb5c-34ba53cbbaa1,c0371cfd-d737-4403-bb5c-34ba53cbbaa1#0,陸龜蒙,江南曲五首 五,original,0,1,20,20,4,五言,五言绝句,train,train,,鱼戏莲叶北，澄阳动微涟。回看帝子渚，稍背鄂君船,duplicate
poet.tang.34000.json,fc2696e2-2be8-4278-ae40-059f1703c0f4,fc2696e2-2be8-4278-ae40-059f1703c0f4,fc2696e2-2be8-4278-ae40-059f1703c0f4#0,陸龜蒙,陌上桑,original,0,1,28,28,4,七言,七言绝句,train,train,,皓齿还如贝色含，长眉亦似烟华贴。邻娃尽著绣裆襦，独自提筐采蚕叶,duplicate
poet.tang.34000.json,cc003682-c409-4f08-a836-b1792fad07c1,cc003682-c409-4f08-a836-b1792fad07c1,cc003682-c409-4f08-a836-b1792fad07c1#0,陸龜蒙,子規一首,original,0,1,28,28,4,七言,七言绝句,test,train,,碧竿微露月玲珑，谢豹伤心独叫风。高处已应闻滴血，山榴一夜几枝红,duplicate
poet.tang.35000.json,2a0c9721-e1cf-417b-bc69-775f13936a4c,2a0c9721-e1cf-417b-bc69-775f13936a4c,2a0c9721-e1cf-417b-bc69-775f13936a4c#0,司空圖,聽雨,original,0,1,28,28,4,七言,七言绝句,train,valid,,半夜思家睡里愁，雨声落落屋簷头。照泥星出依前黑，淹烂庭花不肯休,duplicate
poet.tang.35000.json,5df61077-fba8-4222-8053-1fa969c5adab,5df61077-fba8-4222-8053-1fa969c5adab,5df61077-fba8-4222-8053-1fa969c5adab#0,聶夷中,雜怨 一,original,0,1,40,40,8,五言,五言律诗,test,train,,生在绮罗下，岂识渔阳道。良人自戍来，夜夜梦中到。渔阳万里远，近于中门限。中门逾有时，渔阳常在眼,duplicate
poet.tang.35000.json,1d8e2ba7-ba52-44c7-83d4-06dfaa2339d1,1d8e2ba7-ba52-44c7-83d4-06dfaa2339d1,1d8e2ba7-ba52-44c7-83d4-06dfaa2339d1#0,聶夷中,行路難,original,0,1,40,40,8,五言,五言律诗,train,train,,莫言行路难，夷狄如中国。谓言骨肉亲，中门如异域。出处全在人，路亦无通塞。门前两条辙，何处去不得,duplicate
poet.tang.35000.json,c5763b85-5f21-41dd-ba9b-42e79993afed,c5763b85-5f21-41dd-ba9b-42e79993afed,c5763b85-5f21-41dd-ba9b-42e79993afed#0,聶夷中,大垂手,original,0,1,30,30,6,五言,五言其他,train,train,,金刀翦轻云，盘用黄金缕。装束赵飞燕，教来掌上舞。舞罢飞燕死，片片随风去,duplicate
poet.tang.35000.json,4a3e9cc5-e2a2-412d-a884-4c17d072c5a2,4a3e9cc5-e2a2-412d-a884-4c17d072c5a2,4a3e9cc5-e2a2-412d-a884-4c17d072c5a2#0,聶夷中,胡無人行,original,0,1,80,80,16,五言,五言长篇/排律,train,train,,男儿徇大义，立节不沽名。腰间悬陆离，大歌胡无行。不读战国书，不览黄石经。醉卧咸阳楼，梦入受降城。更愿生羽翼，飞身入青冥。请携天子劒，斫下旄头星。自然胡无人，虽有无战争。悠哉典属国，驱羊老一生,duplicate
poet.tang.35000.json,12e75828-7908-4a38-bfdf-d491496721d1,12e75828-7908-4a38-bfdf-d491496721d1,12e75828-7908-4a38-bfdf-d491496721d1#0,聶夷中,飲酒樂,original,0,1,60,60,12,五言,五言长篇/排律,train,train,,日月似有事，一夜行一周。草木犹须老，人生得无愁。一饮解百结，再饮破百忧。白发欺贫贱，不入醉人头。我愿东海水，尽向杯中流。安得阮步兵，同入醉乡游,duplicate
poet.tang.35000.json,75e09623-9ab1-4f2f-8d40-0888d8bd88f1,75e09623-9ab1-4f2f-8d40-0888d8bd88f1,75e09623-9ab1-4f2f-8d40-0888d8bd88f1#0,聶夷中,送友人歸江南,original,0,1,30,30,6,五言,五言其他,train,train,,皇州五更鼓，月落西南维。此时有行客，别我孤舟归。上国身无主，下第诚可悲,duplicate
poet.tang.35000.json,f7763540-977d-4290-8d99-2e0ad16af9d6,f7763540-977d-4290-8d99-2e0ad16af9d6,f7763540-977d-4290-8d99-2e0ad16af9d6#0,聶夷中,烏夜啼,original,0,1,20,20,4,五言,五言绝句,test,train,,众鸟各归枝，乌乌尔不栖。还应知妾恨，故向绿窗啼,duplicate
poet.tang.35000.json,4e512a19-210d-4612-8dc5-1d9b6ae52610,4e512a19-210d-4612-8dc5-1d9b6ae52610,4e512a19-210d-4612-8dc5-1d9b6ae52610#0,聶夷中,起夜來,original,0,1,20,20,4,五言,五言绝句,train,train,,念远心如烧，不觉中夜起。桃花带露泛，立在月明里,duplicate
poet.tang.35000.json,aee4ebe2-0939-4c49-b8bd-d88471711e2a,aee4ebe2-0939-4c49-b8bd-d88471711e2a,aee4ebe2-0939-4c49-b8bd-d88471711e2a#0,張喬,對月二首 一,original,0,1,20,20,4,五言,五言绝句,train,test,,圆魄上寒空，皆言四海同。安知千里外，不有雨兼风,duplicate
